penalty_num,Trade name,Suburb,Council,Date,Party served,Notes,address,offence,description,amount
3106859068,TARTT CAFE,FORSTER,Mid-Coast,2018-05-14,TARTT PTY LTD,,6/12 WHARF STREET FORSTER 2428,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face",880
3175921760,TASTE 101,AUBURN,Cumberland,2018-03-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warning given,880
3175921770,TASTE 101,AUBURN,Cumberland,2018-03-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11359 - Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order,1540
3175922476,TASTE 101,AUBURN,Cumberland,2018-09-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,880
3175922467,TASTE 101,AUBURN,Cumberland,2018-09-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3175922458,TASTE 101,AUBURN,Cumberland,2018-09-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - soap - single use towel,880
3175922485,TASTE 101,AUBURN,Cumberland,2018-09-05,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",880
3175922449,TASTE 101,AUBURN,Cumberland,2018-09-12,FLYING HE PTY LTD,,124 SOUTH PARADE AUBURN 2144,11359 - Fail to comply with a prohibition order - Corporation,Fail to comply with a prohibition order,1540
7250549800,TASTE BAKERY AND RESTAURANT,SURRY HILLS,City of Sydney,2018-02-28,HIEU & MADELEINE PTY LTD,,38 FOVEAUX STREET SURRY HILLS 2010,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
7250549790,TASTE BAKERY AND RESTAURANT,SURRY HILLS,City of Sydney,2018-02-28,HIEU & MADELEINE PTY LTD,,38 FOVEAUX STREET SURRY HILLS 2010,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use - previous warnings given",880
3149886255,TASTE OF INDIA,GLEDSWOOD HILLS,Camden,2018-07-12,"KHARBANDA, GAURAV",,10 TULLOCH GROVE GLEDSWOOD HILLS 2557,11338 - Fail to comply with Food Standards Code - Individual,Fail to ensure the design and construction of the food premises is appropriate for the activities for which the premises are used,440
3149886246,TASTE OF INDIA,GLEDSWOOD HILLS,Camden,2018-07-12,"KHARBANDA, GAURAV",,10 TULLOCH GROVE GLEDSWOOD HILLS 2557,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises,440
3168243770,TASTE OF NANKING,RHODES,City of Canada Bay,2018-06-05,TASTE OF NANKING PTY LTD,,"SHOP 7, 42 WALKER STREET RHODES 2138",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face - previous warnings given",880
3120305917,TATAS INDIAN RESTAURANT,ROOTY HILL,Blacktown,2018-11-07,"PILLAY, SANGITA MANI",,2/28-30 ROOTY HILL ROAD SOUTH ROOTY HILL 2766,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - Previous warning given,440
3136845829,TAWANDANG,CHATSWOOD,Willoughby,2018-05-03,FOODS INDEX PTY LTD,,426-428 VICTORIA AVENUE CHATSWOOD 2067,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warning given,880
3145380490,TEHWARU,NEWINGTON,Parramatta,2018-02-13,KOCHA PTY LTD,,1 AVENUE OF EUROPE NEWINGTON 2127,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
7250549314,TELECOM ASIAN TAKE AWAY,SYDNEY,City of Sydney,2018-02-14,"CHOO, DAVID",,"UNIT 5 TELSTRA CONNECTION, 324-330 PITT STREET SYDNEY 2000",11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",440
3107327612,TEMPURA JAPANESE FOOD,BANGALOW,Byron,2018-06-24,"YASUMOTO, EMIKO",,1 MARKET STREET BANGALOW 2479,11338 - Fail to comply with Food Standards Code - Individual,Fail to store potentially hazardous food under temperature control - previous warnings given,440
3145380747,TENTH DOT BRANDS (FOOD STALL),ROSEHILL,City of Parramatta,2018-08-04,TENTH DOT BRANDS PTY LTD,,JAMES RUSE DRIVE ROSEHILL 2142,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when displaying ready-to-eat food for self service, ensure the food is effectively supervised - previous warning given",880
3108119933,THAI CUISINE,JORDAN SPRINGS,Penrith,2018-08-22,PRO-THAI PTY LTD,,"SHOP 16, 61 WATERGUM DRIVE JORDAN SPRINGS 2747",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises - previous warning given,880
3144236801,THAI FUSION,KIRRIBILLI,North Sydney,2018-05-09,TROPICAL GROUP PTY LTD,,11 BROUGHTON STREET KIRRIBILLI 2061,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3144236810,THAI FUSION,KIRRIBILLI,North Sydney,2018-05-09,TROPICAL GROUP PTY LTD,,11 BROUGHTON STREET KIRRIBILLI 2061,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3149268082,THAI HUTT,LAKEMBA,Canterbury-Bankstown,2018-02-05,"OMAR, KOA",,68 HALDON STREET LAKEMBA 2195,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises - and fail to provide single use towels,440
3149268055,THAI HUTT,LAKEMBA,Canterbury-Bankstown,2018-02-05,"OMAR, KOA",,68 HALDON STREET LAKEMBA 2195,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,440
3149268073,THAI HUTT,LAKEMBA,Canterbury-Bankstown,2018-02-05,"OMAR, KOA",,68 HALDON STREET LAKEMBA 2195,11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,440
3149268495,THAI PAK CHINESE RESTAURANT,CHESTER HILL,Canterbury-Bankstown,2018-03-22,"LI, NIAN HUA",,"UNIT 10, 141 WALDRON ROAD CHESTER HILL 2162",11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,440
3149268477,THAI PAK CHINESE RESTAURANT,CHESTER HILL,Canterbury-Bankstown,2018-03-22,"LI, NIAN HUA",,"UNIT 10, 141 WALDRON ROAD CHESTER HILL 2162",11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,440
3149268486,THAI PAK CHINESE RESTAURANT,CHESTER HILL,Canterbury-Bankstown,2018-03-22,"YANG, YACAN",,"UNIT 10, 141 WALDRON ROAD CHESTER HILL 2162",11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,440
3149268468,THAI PAK CHINESE RESTAURANT,CHESTER HILL,Canterbury-Bankstown,2018-03-22,"YANG, YACAN",,"UNIT 10, 141 WALDRON ROAD CHESTER HILL 2162",11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,440
7250551092,THAI RIFFIC NOODLE BAR,SYDNEY,City of Sydney,2018-03-20,THAI RIFFIC NOODLES SYDNEY PTY LTD,,"SHOP 5003, LEVEL 5, 188 PITT STREET SYDNEY 2000",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
7250551083,THAI RIFFIC NOODLE BAR,SYDNEY,City of Sydney,2018-03-20,THAI RIFFIC NOODLES SYDNEY PTY LTD,,"SHOP 5003, LEVEL 5, 188 PITT STREET SYDNEY 2000",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3106043014,THAI SILK,BLACKHEATH,Blue Mountains,2018-06-22,THAI BLACKHEATH PTY LTD,,124 WENTWORTH STREET BLACKHEATH 2765,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3106042969,THAI SQUARE SPRINGWOOD,SPRINGWOOD,Blue Mountains,2018-01-18,THAI SQUARE CORPORATIONS PTY LTD,,"SHOP 3, 107-109 MACQUARIE ROAD SPRINGWOOD 2777",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,880
7250550643,THAI THAI TAKEAWAY,ALEXANDRIA,City of Sydney,2018-05-15,"SUNPASIRI, APIWAN",,40 BOTANY ROAD ALEXANDRIA 2015,11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",440
7250550652,THAI THAI TAKEAWAY,ALEXANDRIA,City of Sydney,2018-05-15,"SUNPASIRI, APIWAN",,40 BOTANY ROAD ALEXANDRIA 2015,11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,440
3162071633,THAI VINTAGE PLUS,SYLVANIA,Sutherland,2018-10-12,THAI VINTAGE PLUS PTY LTD,,"SHOP 4, 282-284 PRINCES HWY SYLVANIA 2224",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3181609063,THANH LONG FRUIT AND VEGETABLE,BANKSTOWN,Canterbury-Bankstown,2018-10-18,"NGUYEN, HA LINH",,"SHOP 2, 324 CHAPEL ROAD BANKSTOWN 2200",11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
3167477491,THE BAKER FROM JAFFA,BONDI JUNCTION,Waverley,2018-05-17,THE BAKER FROM JAFFA PTY LTD,,224 OXFORD STREET Bondi Junction 2022,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of single use towels and soap - previous warning given,880
3106859095,THE BARRINGTON STORE,BARRINGTON,Mid-Coast,2018-06-21,BARRINGTON ROAD STOP PTY LTD,,12-16 ARGYLE STREET BARRINGTON 2422,11339 - Fail to comply with Food Standards Code - Corporation,Sale of food past its use-by date - previous warning given,880
7250546463,THE BEST THAI ON CHAI,DARLINGHURST,City of Sydney,2017-12-12,"DEERAJVISET, PRETCHARAT",,261 VICTORIA STREET DARLINGHURST 2010,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,440
7250546454,THE BEST THAI ON CHAI,DARLINGHURST,City of Sydney,2017-12-12,"DEERAJVISET, PRETCHARAT",,261 VICTORIA STREET DARLINGHURST 2010,11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
7250546445,THE BEST THAI ON CHAI,DARLINGHURST,City of Sydney,2017-12-12,"DEERAJVISET, PRETCHARAT",,261 VICTORIA STREET DARLINGHURST 2010,11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,440
3107290863,THE BREAKKY MASHUP,ROCKDALE,Bayside,2018-09-14,SHERCHAN & TULACHAN PTY LTD,,9 KING STREET ROCKDALE 2216,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3136845480,THE BULGOGI,CHATSWOOD,Willoughby,2018-01-05,SOUTHERN CROSS INVENTION GROUP SCIG PTY LTD,,380 VICTORIA AVENUE CHATSWOOD 2067,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face",880
3136845508,THE BULGOGI,CHATSWOOD,Willoughby,2018-01-05,SOUTHERN CROSS INVENTION GROUP SCIG PTY LTD,,380 VICTORIA AVENUE CHATSWOOD 2067,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3136845499,THE BULGOGI,CHATSWOOD,Willoughby,2018-01-05,SOUTHERN CROSS INVENTION GROUP SCIG PTY LTD,,380 VICTORIA AVENUE CHATSWOOD 2067,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3137307003,THE BULGOGI,CHATSWOOD,Willoughby,2018-07-12,SOUTHERN CROSS INVENTION GROUP SCIG PTY LTD,,380 VICTORIA AVENUE CHATSWOOD 2067,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, use a process step that is reasonably known to achieve the microbiological safety of the food",880
3153953541,THE BURGER SHED,MOSMAN,Mosman,2018-05-11,SHAKUNTALA AND FAREEDA PTY LTD,,914 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3153953550,THE BURGER SHED,MOSMAN,Mosman,2018-05-11,SHAKUNTALA AND FAREEDA PTY LTD,,914 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3153973415,THE BURGER SHED,MOSMAN,Mosman,2018-05-29,SHAKUNTALA AND FAREEDA PTY LTD,,914 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3153973406,THE BURGER SHED,MOSMAN,Mosman,2018-05-29,SHAKUNTALA AND FAREEDA PTY LTD,,914 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3153973424,THE BURGER SHED,MOSMAN,Mosman,2018-05-29,SHAKUNTALA AND FREEDA PTY LTD,,914 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels,880
3149268733,THE CAFE ON TUESDAY,CAMPSIE,Canterbury-Bankstown,2018-07-24,STARR VENTURE PARTNERS PTY LTD,,"SHOP 2, 66 EVALINE STREET CAMPSIE 2194",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3149268715,THE CAFE ON TUESDAY,CAMPSIE,Canterbury-Bankstown,2018-07-24,STARR VENTURE PARTNERS PTY LTD,,"SHOP 2, 66 EVALINE STREET CAMPSIE 2194",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3149268724,THE CAFE ON TUESDAY,CAMPSIE,Canterbury-Bankstown,2018-07-24,STARR VENTURE PARTNERS PTY LTD,,"SHOP 2, 66 EVALINE STREET CAMPSIE 2194",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,880
3081186525,THE CAKE GALLERY,WINDSOR,Hawkesbury,2018-07-09,"DUONG, THE HUNG",,"SHOP 1, 168 GEORGE STREET WINDSOR 2756",11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - soap - single use towel - previous warning given,440
3081186516,THE CAKE GALLERY,WINDSOR,Hawkesbury,2018-07-09,"DUONG, THE HUNG",,"SHOP 1, 168 GEORGE STREET WINDSOR 2756",11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",440
